Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Matches
3020,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1,90,90,2.6,1.0,1,90,1,0,,7,3.00,2,0,+2,+2.00,+1.78,Matches
3021,Salvatore Sirigu,it ITA,GK,Napoli,it Serie A,35,1987,0,,,,,0,,0,0,,15,,,,,,,Matches
3022,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,24,1997,26,1310,50,38.3,14.6,13,74,5,13,27,2,1.15,18,21,-3,-0.21,+0.01,Matches
3023,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,30,1918,64,56.1,21.3,22,82,9,8,15,2,0.90,21,35,-14,-0.66,-0.42,Matches
3024,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,25,1996,3,53,18,1.7,0.6,0,,0,3,18,3,0.00,1,1,0,0.00,-0.39,Matches
3025,Tim Skarke,de GER,MF,Schalke 04,de Bundesliga,25,1996,9,440,49,14.4,4.9,6,64,1,3,20,1,1.11,4,8,-4,-0.82,+0.28,Matches
3026,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,32,2856,89,93.3,31.7,32,89,31,0,,0,1.25,46,52,-6,-0.19,-0.63,Matches
3027,Oliver Skipp,eng ENG,MF,Tottenham Hotspur,eng Premier League,21,2000,23,1491,65,43.6,16.6,18,82,8,5,5,10,1.43,27,28,-1,-0.06,-0.43,Matches
3028,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,7,419,60,12.3,4.7,4,90,4,3,20,31,2.71,8,3,+5,+1.07,-0.25,Matches
3029,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37,3330,90,97.4,37.0,37,90,37,0,,0,1.38,50,49,+1,+0.03,-2.97,Matches
3030,Robert Skov,dk DEN,MF,Hoffenheim,de Bundesliga,26,1996,23,1349,59,44.1,15.0,16,72,4,7,28,2,0.96,25,22,+3,+0.20,+0.83,Matches
3031,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,21,1769,84,51.7,19.7,20,87,17,1,33,2,1.95,37,23,+14,+0.71,-0.11,Matches
3032,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,2,23,12,0.7,0.3,0,,0,2,12,2,2.00,1,0,+1,+3.91,+4.10,Matches
3033,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,16,986,62,28.8,11.0,11,78,4,5,26,0,0.88,11,15,-4,-0.37,-0.14,Matches
3034,Rijad Smajic,ba BIH,DF,Köln,de Bundesliga,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
3035,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,32,2808,88,82.1,31.2,31,89,30,1,63,2,1.88,45,27,+18,+0.58,+1.46,Matches
3036,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,37,2943,80,86.1,32.7,34,84,25,3,29,0,1.05,34,59,-25,-0.76,+0.93,Matches
3037,Jordan Smith,eng ENG,GK,Nottingham Forest,eng Premier League,27,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
3038,Matthew Smith,eng ENG,MF,Arsenal,eng Premier League,21,2000,0,,,,,0,,0,0,,3,,,,,,,Matches
3039,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,22,2000,12,172,14,5.0,1.9,0,,0,12,14,11,2.25,3,5,-2,-1.05,-2.35,Matches
3040,Alex Smithies,eng ENG,GK,Leicester City,eng Premier League,32,1990,0,,,,,0,,0,0,,3,,,,,,,Matches
3041,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,de Bundesliga,21,2000,9,471,52,15.4,5.2,4,90,4,5,22,15,1.89,7,5,+2,+0.38,+0.24,Matches
3042,Cédric Soares,pt POR,"DF,MF",Arsenal,eng Premier League,30,1991,2,29,15,0.8,0.3,0,,0,2,15,10,3.00,1,0,+1,+3.10,+1.94,Matches
3043,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,6,198,33,5.8,2.2,2,79,1,4,10,9,0.50,1,3,-2,-0.91,-1.02,Matches
3044,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,23,1766,77,57.7,19.6,23,77,13,0,,4,1.17,26,40,-14,-0.71,+0.54,Matches
3045,Eduard Sobol,ua UKR,"MF,DF",Strasbourg,fr Ligue 1,27,1995,15,870,58,25.4,9.7,9,81,5,6,24,1,1.13,16,14,+2,+0.21,+0.56,Matches
3046,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,33,2465,75,72.1,27.4,28,84,18,5,22,1,1.18,22,27,-5,-0.18,+1.51,Matches
3047,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,10,349,35,10.2,3.9,3,77,1,7,17,16,1.50,7,5,+2,+0.52,+0.11,Matches
3048,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,24,1997,33,2860,87,83.6,31.8,32,88,19,1,45,0,1.15,35,52,-17,-0.53,+2.20,Matches
3049,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,12,262,22,7.7,2.9,3,48,0,9,13,19,1.92,5,3,+2,+0.69,+1.03,Matches
3050,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,14,502,36,14.7,5.6,7,64,0,7,8,6,1.43,7,4,+3,+0.54,+0.26,Matches
3051,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,7,593,85,19.4,6.6,6,90,6,1,53,13,0.43,4,13,-9,-1.37,-1.51,Matches
3052,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,3,242,81,7.1,2.7,3,81,2,0,,0,1.00,1,2,-1,-0.37,-0.32,Matches
3053,Carlos Soler,es ESP,MF,Paris Saint-Germain,fr Ligue 1,25,1997,26,1187,46,34.7,13.2,14,73,3,12,14,5,2.19,31,16,+15,+1.14,-0.23,Matches
3054,Marco Soler,es ESP,DF,Elche,es La Liga,22,2000,0,,,,,0,,0,0,,3,,,,,,,Matches
3055,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6,540,90,15.8,6.0,6,90,6,0,,28,0.57,3,15,-12,-2.00,-0.78,Matches
3056,Manor Solomon,il ISR,MF,Fulham,eng Premier League,23,1999,19,572,30,16.7,6.4,4,76,1,15,18,3,1.16,6,11,-5,-0.79,-1.01,Matches
3057,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19,1710,90,55.9,19.0,19,90,19,0,,0,1.95,43,25,+18,+0.95,-1.45,Matches
3058,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,33,1988,10,900,90,29.4,10.0,10,90,10,0,,0,1.60,18,14,+4,+0.40,+0.69,Matches
3059,Brandon Soppy,fr FRA,MF,Udinese,it Serie A,20,2002,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,2,4,-2,-2.00,-2.03,Matches
3060,Brandon Soppy,fr FRA,MF,Atalanta,it Serie A,20,2002,15,643,43,18.8,7.1,8,64,1,7,19,18,1.53,10,9,+1,+0.14,-0.41,Matches
3061,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.11,34,45,-11,-0.29,,Matches
3062,Roberto Soriano,it ITA,MF,Bologna,it Serie A,31,1991,27,1326,49,38.8,14.7,15,70,3,12,23,2,1.59,20,13,+7,+0.48,+0.60,Matches
3063,Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,20,2002,0,,,,,0,,0,0,,36,,,,,,,Matches
3064,Andrea Sorrentino,it ITA,GK,Salernitana,it Serie A,17,2004,0,,,,,0,,0,0,,6,,,,,,,Matches
3065,Borna Sosa,hr CRO,"MF,DF",Stuttgart,de Bundesliga,24,1998,25,1955,78,63.9,21.7,22,85,16,3,25,0,1.08,31,38,-7,-0.32,+0.08,Matches
3066,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,10,688,69,20.1,7.6,7,88,6,3,23,27,1.60,5,10,-5,-0.65,-0.95,Matches
3067,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,1,17,17,0.5,0.2,0,,0,1,17,7,3.00,0,0,0,0.00,+0.26,Matches
3068,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,38,3054,80,89.3,33.9,34,86,20,4,33,0,2.21,65,22,+43,+1.27,+2.25,Matches
3069,Riccardo Sottil,it ITA,"MF,FW",Fiorentina,it Serie A,23,1999,18,833,46,24.4,9.3,9,69,1,9,24,5,1.56,12,6,+6,+0.65,+0.51,Matches
3070,Tomáš Souček,cz CZE,MF,West Ham United,eng Premier League,27,1995,36,2815,78,82.3,31.3,32,84,24,4,31,1,1.11,38,42,-4,-0.13,+1.21,Matches
3071,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,13,420,32,12.3,4.7,4,67,0,9,17,21,1.54,6,0,+6,+1.29,+0.78,Matches
3072,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,14,495,35,14.5,5.5,5,62,0,9,20,5,0.50,4,14,-10,-1.82,-0.56,Matches
3073,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,23,1867,81,54.6,20.7,22,84,18,1,25,4,1.39,28,25,+3,+0.14,+0.09,Matches
3074,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,26,1629,63,47.6,18.1,20,75,9,6,23,3,1.00,19,30,-11,-0.61,-0.31,Matches
3075,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,30,1992,12,361,30,10.6,4.0,3,63,0,9,19,5,1.17,6,9,-3,-0.75,-0.92,Matches
3076,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,20,527,26,15.4,5.9,3,65,0,17,20,14,0.70,4,6,-2,-0.34,+0.09,Matches
3077,Lino Sousa,eng ENG,DF,Arsenal,eng Premier League,17,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
3078,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,12,992,83,29.0,11.0,11,90,11,1,2,6,0.67,13,19,-6,-0.54,-0.14,Matches
3079,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,34,2428,71,71.0,27.0,27,84,14,7,21,2,1.00,34,46,-12,-0.44,+0.01,Matches
3080,Djibril Sow,ch SUI,MF,Eintracht Frankfurt,de Bundesliga,25,1997,32,2646,83,86.5,29.4,30,87,23,2,22,1,1.50,48,43,+5,+0.17,-0.05,Matches
3081,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,7,529,76,15.5,5.9,6,87,5,1,8,15,1.14,9,13,-4,-0.68,-0.28,Matches
3082,Kevin Spadanuda,ch SUI,MF,Ajaccio,fr Ligue 1,25,1997,22,1063,48,31.1,11.8,13,66,2,9,23,7,0.32,3,25,-22,-1.86,-0.76,Matches
3083,Lautaro Spatz,ar ARG,DF,Cádiz,es La Liga,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
3084,Djed Spence,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,21,2000,4,7,2,0.2,0.1,0,,0,4,2,8,1.50,0,0,0,0.00,-0.18,Matches
3085,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,8,573,72,16.8,6.4,7,81,4,1,8,3,1.25,7,5,+2,+0.31,-0.57,Matches
3086,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,36,3120,87,91.2,34.7,35,89,31,1,22,1,1.25,48,53,-5,-0.14,+0.16,Matches
3087,Leonardo Spinazzola,it ITA,MF,Roma,it Serie A,29,1993,26,1654,64,48.4,18.4,18,81,12,8,24,4,1.73,20,21,-1,-0.05,-0.72,Matches
3088,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,15,1339,89,39.2,14.9,14,90,13,1,83,22,1.60,24,21,+3,+0.20,-0.45,Matches
3089,Jack Stacey,eng ENG,"DF,MF",Bournemouth,eng Premier League,26,1996,10,299,30,8.7,3.3,3,75,2,7,11,17,1.10,1,10,-9,-2.71,-1.99,Matches
3090,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,30,2070,69,67.6,23.0,22,83,9,8,32,1,1.40,35,36,-1,-0.04,-0.04,Matches
3091,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,19,1043,55,34.1,11.6,11,75,5,8,28,3,1.21,12,23,-11,-0.95,-0.01,Matches
3092,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,32,1855,58,60.6,20.6,21,79,7,11,18,1,1.09,31,37,-6,-0.29,+0.23,Matches
3093,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,1,8,8,0.3,0.1,0,,0,1,8,1,0.00,0,0,0,0.00,+0.80,Matches
3094,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,14,579,41,18.9,6.4,4,87,2,10,23,16,1.93,13,10,+3,+0.47,-1.38,Matches
3095,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,4,61,15,1.8,0.7,0,,0,4,15,5,0.75,0,1,-1,-1.48,-0.59,Matches
3096,Aleksandar Stanković,rs SRB,MF,Inter,it Serie A,16,2005,0,,,,,0,,0,0,,7,,,,,,,Matches
3097,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,19,2002,3,87,29,2.5,1.0,1,76,0,2,6,2,1.33,2,2,0,0.00,-0.05,Matches
3098,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,27,2077,77,67.9,23.1,23,86,18,4,26,4,1.07,35,42,-7,-0.30,+0.25,Matches
3099,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15,1350,90,39.5,15.0,15,90,15,0,,22,1.60,31,23,+8,+0.53,+0.06,Matches
3100,Calvin Stengs,nl NED,"MF,FW",Nice,fr Ligue 1,23,1998,4,212,53,6.2,2.4,3,66,0,1,13,0,0.50,1,3,-2,-0.85,-1.21,Matches
3101,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,12,333,28,10.9,3.7,3,77,1,9,11,16,1.33,7,8,-1,-0.27,+0.09,Matches
3102,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,2,46,23,1.3,0.5,0,,0,2,23,0,0.50,0,2,-2,-3.91,-2.98,Matches
3103,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,15,1173,78,34.3,13.0,13,90,13,2,2,15,1.40,16,22,-6,-0.46,+0.66,Matches
3104,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,28,1891,68,55.3,21.0,23,76,7,5,28,1,1.14,24,27,-3,-0.14,+0.21,Matches
3105,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,19,2003,0,,,,,0,,0,0,,9,,,,,,,Matches
3106,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,20,704,35,23.0,7.8,6,81,2,14,16,6,1.24,13,14,-1,-0.13,+0.18,Matches
3107,Lars Stindl,de GER,MF,Gladbach,de Bundesliga,33,1988,29,1734,60,56.7,19.3,20,77,1,9,21,2,1.21,33,30,+3,+0.16,+0.56,Matches
3108,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,32,2599,81,84.9,28.9,29,85,18,3,48,0,1.00,33,62,-29,-1.00,-0.42,Matches
3109,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,27,1530,57,44.7,17.0,16,85,11,11,16,10,1.04,14,28,-14,-0.82,-0.92,Matches
3110,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,23,1846,80,54.0,20.5,21,85,16,2,31,6,2.52,52,17,+35,+1.71,+0.22,Matches
3111,Thomas Strakosha,al ALB,GK,Brentford,eng Premier League,27,1995,0,,,,,0,,0,0,,17,,,,,,,Matches
3112,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,32,1705,53,49.9,18.9,20,66,3,12,32,2,1.09,25,32,-7,-0.37,-0.21,Matches
3113,Tony Strata,ro ROU,MF,Ajaccio,fr Ligue 1,17,2004,3,138,46,4.0,1.5,1,90,1,2,24,1,1.00,1,4,-3,-1.96,-0.64,Matches
3114,Georg Strauch,de GER,DF,Köln,de Bundesliga,21,2001,0,,,,,0,,0,0,,4,,,,,,,Matches
3115,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,35,2442,70,71.4,27.1,30,78,4,5,22,0,1.00,25,35,-10,-0.37,-0.09,Matches
3116,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,7,169,24,4.9,1.9,1,57,0,6,19,11,0.57,2,5,-3,-1.60,-0.82,Matches
3117,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,29,2200,76,64.3,24.4,26,84,20,3,7,5,0.90,33,52,-19,-0.78,+0.03,Matches
3118,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,32,1090,34,31.9,12.1,8,79,3,24,19,1,1.31,21,16,+5,+0.41,+0.49,Matches
3119,Lovro Štubljar,si SVN,GK,Empoli,it Serie A,17,2004,0,,,,,0,,0,0,,6,,,,,,,Matches
3120,Leo Štulac,si SVN,MF,Empoli,it Serie A,27,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
3121,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,28,1946,70,56.9,21.6,26,75,12,2,1,5,1.36,21,20,+1,+0.05,+0.78,Matches
3122,Denis Suárez,es ESP,MF,Espanyol,es La Liga,28,1994,18,945,53,27.6,10.5,11,70,2,7,25,1,0.94,16,23,-7,-0.67,-0.30,Matches
3123,Mario Suárez,es ESP,MF,Rayo Vallecano,es La Liga,35,1987,2,12,6,0.4,0.1,0,,0,2,6,31,1.00,1,3,-2,-15.00,-14.84,Matches
3124,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,18,1259,70,36.8,14.0,14,87,12,4,10,0,1.33,17,18,-1,-0.07,+0.14,Matches
3125,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,30,1815,61,53.1,20.2,21,74,4,9,30,0,1.40,28,22,+6,+0.30,+0.69,Matches
3126,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,29,2118,73,69.2,23.5,23,87,20,6,19,2,2.07,61,33,+28,+1.19,+0.14,Matches
3127,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,16,651,41,19.0,7.2,6,76,2,10,20,13,1.12,6,15,-9,-1.24,-0.63,Matches
3128,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,18,966,54,28.2,10.7,10,76,2,8,26,0,0.56,11,20,-9,-0.84,+0.19,Matches
3129,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,fr Ligue 1,20,2002,14,326,23,9.5,3.6,2,52,0,12,19,4,1.71,7,2,+5,+1.38,+0.65,Matches
3130,Crysencio Summerville,nl NED,"MF,FW",Leeds United,eng Premier League,20,2001,28,1426,51,41.7,15.8,12,82,7,16,28,8,0.86,19,38,-19,-1.20,-0.70,Matches
3131,Ivan Šunjić,ba BIH,MF,Hertha BSC,de Bundesliga,25,1996,18,993,55,32.5,11.0,12,74,6,6,18,7,1.00,14,23,-9,-0.82,-0.03,Matches
3132,Sam Surridge,eng ENG,FW,Nottingham Forest,eng Premier League,24,1998,20,323,16,9.4,3.6,1,62,0,19,14,16,1.15,5,5,0,0.00,+0.87,Matches
3133,Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,25,1065,43,31.1,11.8,10,68,1,15,25,9,1.52,18,15,+3,+0.25,+0.64,Matches
3134,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,3,36,12,1.1,0.4,0,,0,3,12,14,1.00,1,1,0,0.00,+0.21,Matches
3135,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,23,1999,32,1835,57,60.0,20.4,21,74,7,11,26,1,1.41,35,35,0,0.00,-0.66,Matches
3136,Martin Šviderský,sk SVK,MF,Almería,es La Liga,19,2002,0,,,,,0,,0,0,,15,,,,,,,Matches
3137,Mile Svilar,rs SRB,GK,Roma,it Serie A,22,1999,3,270,90,7.9,3.0,3,90,3,0,,35,1.33,3,3,0,0.00,-0.34,Matches
3138,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,18,2004,4,55,14,1.6,0.6,0,,0,4,14,34,0.25,0,0,0,0.00,+0.27,Matches
3139,Sil Swinkels,nl NED,DF,Aston Villa,eng Premier League,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
3140,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,15,1305,87,38.2,14.5,15,87,14,0,,1,1.80,27,11,+16,+1.10,+1.66,Matches
3141,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,17,1372,81,40.1,15.2,16,84,11,1,28,0,1.29,24,24,0,0.00,+0.26,Matches
3142,Soumaïla Sylla,gn GUI,GK,Reims,fr Ligue 1,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
3143,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,28,2472,88,72.3,27.5,28,88,27,0,,6,1.93,40,26,+14,+0.51,-0.34,Matches
3144,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,31,2444,79,79.9,27.2,28,84,17,3,33,0,1.94,51,32,+19,+0.70,+0.12,Matches
3145,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,26,1995,1,6,6,0.2,0.1,0,,0,1,6,1,1.00,0,0,0,0.00,-0.68,Matches
3146,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,34,2386,70,69.8,26.5,28,79,8,6,29,0,1.91,39,20,+19,+0.72,+0.98,Matches
3147,Nicolás Tagliafico,ar ARG,"DF,MF",Lyon,fr Ligue 1,29,1992,34,2991,88,87.5,33.2,34,88,30,0,,0,1.56,53,39,+14,+0.42,-0.42,Matches
3148,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,33,2487,75,81.3,27.6,28,86,24,5,13,0,1.48,44,45,-1,-0.04,-1.45,Matches
3149,Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,19,2003,11,355,32,10.4,3.9,4,68,1,7,12,17,1.27,7,5,+2,+0.51,+0.21,Matches
3150,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,20,2002,11,189,17,5.5,2.1,1,45,0,10,14,16,0.09,2,5,-3,-1.43,-0.18,Matches
3151,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,29,1993,30,1680,56,49.1,18.7,19,74,7,11,24,5,1.77,38,20,+18,+0.96,+0.34,Matches
3152,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38,3420,90,100.0,38.0,38,90,38,0,,0,1.45,52,53,-1,-0.03,,Matches
3153,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,1,10,10,0.3,0.1,0,,0,1,10,10,3.00,0,0,0,0.00,-0.08,Matches
3154,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,28,1994,37,3031,82,88.6,33.7,35,85,25,2,37,1,0.89,27,54,-27,-0.80,-0.57,Matches
3155,Japhet Tanganga,eng ENG,DF,Tottenham Hotspur,eng Premier League,23,1999,4,146,37,4.3,1.6,2,71,0,2,3,26,1.25,2,5,-3,-1.85,-2.12,Matches
3156,Elia Tantalocchi,it ITA,GK,Sampdoria,it Serie A,18,2004,0,,,,,0,,0,0,,13,,,,,,,Matches
3157,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,27,1995,28,1451,52,42.4,16.1,16,75,6,12,21,5,1.14,10,28,-18,-1.12,-1.48,Matches
3158,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,33,2871,87,93.8,31.9,32,89,30,1,29,0,1.42,52,47,+5,+0.16,-1.27,Matches
3159,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,30,1992,15,1009,67,29.5,11.2,11,87,7,4,12,1,1.07,17,26,-9,-0.80,+0.21,Matches
3160,Matt Targett,eng ENG,DF,Newcastle United,eng Premier League,26,1995,17,610,36,17.8,6.8,6,82,3,11,11,12,1.71,9,6,+3,+0.44,-0.58,Matches
3161,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38,3420,90,100.0,38.0,38,90,38,0,,0,0.95,34,57,-23,-0.61,,Matches
3162,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,36,1986,16,1440,90,42.1,16.0,16,90,16,0,,22,1.88,26,22,+4,+0.25,-0.52,Matches
3163,Niklas Tauer,de GER,FW,Mainz 05,de Bundesliga,21,2001,3,93,31,3.0,1.0,0,,0,3,31,10,1.00,1,4,-3,-2.90,-2.96,Matches
3164,Niklas Tauer,de GER,FW,Schalke 04,de Bundesliga,21,2001,0,,,,,0,,0,0,,6,,,,,,,Matches
3165,Nuno Tavares,pt POR,MF,Marseille,fr Ligue 1,22,2000,31,2349,76,68.7,26.1,23,88,18,8,41,1,1.77,42,31,+11,+0.42,-0.92,Matches
3166,Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,23,1999,23,1743,76,51.0,19.4,19,83,10,4,40,0,1.39,25,37,-12,-0.62,+0.56,Matches
3167,Dale Taylor,nir NIR,"FW,MF",Nottingham Forest,eng Premier League,18,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
3168,Lyle Taylor,ms MSR,FW,Nottingham Forest,eng Premier League,32,1990,0,,,,,0,,0,0,,2,,,,,,,Matches
3169,Marciano Tchami,gw GNB,FW,Almería,es La Liga,18,2004,0,,,,,0,,0,0,,9,,,,,,,Matches
3170,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,21,1096,52,32.0,12.2,11,82,6,10,20,11,0.86,12,26,-14,-1.15,-1.81,Matches
3171,Ryan Tchato Mbiayi,cm CMR,DF,Montpellier,fr Ligue 1,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
3172,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,22,2000,33,2119,64,62.0,23.5,24,80,14,9,21,1,2.03,51,27,+24,+1.02,-0.02,Matches
3173,Mathys Tel,fr FRA,MF,Bayern Munich,de Bundesliga,17,2005,22,417,19,13.6,4.6,1,60,0,21,17,9,2.00,16,8,+8,+1.73,+0.16,Matches
3174,Semir Telalovic,de GER,FW,Gladbach,de Bundesliga,22,1999,3,10,3,0.3,0.1,0,,0,3,3,2,0.00,0,0,0,0.00,+0.09,Matches
3175,Alex Telles,br BRA,"DF,MF",Sevilla,es La Liga,29,1992,27,1427,53,41.7,15.9,15,76,6,12,24,3,1.22,17,24,-7,-0.44,-0.44,Matches
3176,Arnau Tenas,es ESP,GK,Barcelona,es La Liga,21,2001,0,,,0.0,0.0,0,,0,0,,35,1.00,1,1,0,,,Matches
3177,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,30,1992,38,3347,88,97.9,37.2,38,88,36,0,,0,2.32,68,18,+50,+1.34,+1.34,Matches
3178,Simon Terodde,de GER,FW,Schalke 04,de Bundesliga,34,1988,32,1823,57,59.6,20.3,21,78,8,11,17,1,0.97,21,40,-19,-0.94,+0.30,Matches
